ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
Detergent Washing Powder - Matic Front Load,Ariel,605.0,406.0,https://www.bigbasket.com/media/uploads/p/l/40097083_10-ariel-detergent-washing-powder-matic-front-load.jpg,2,Cleaning & Household,"Detergent Powder, Liquid"
Washing Detergent Powder - Matic Front Load,Ariel,160.0,160.0,https://www.bigbasket.com/media/uploads/p/l/40097085_8-ariel-washing-detergent-powder-matic-front-load.jpg,500,Cleaning & Household,"Detergent Powder, Liquid"
Matic Front Load Detergent Washing Powder,Ariel,1380.0,1269.6,https://www.bigbasket.com/media/uploads/p/l/40106413_10-ariel-matic-front-load-detergent-washing-powder.jpg,4,Cleaning & Household,"Detergent Powder, Liquid"
Fruit Power Juice - Litchi,Real,115.0,99.0,https://www.bigbasket.com/media/uploads/p/l/229936_4-real-fruit-power-juice-litchi.jpg,1,Beverages,Juices
India's No.1 Juice - Litchi,Real,20.0,16.0,https://www.bigbasket.com/media/uploads/p/l/265841_9-real-indias-no1-juice-litchi.jpg,180,Beverages,Juices
Cashew/Godambi - Whole,BB Royal,1000.0,545.0,https://www.bigbasket.com/media/uploads/p/l/10000552_8-bb-royal-cashewkaju-whole.jpg,500,"Foodgrains, Oil & Masala",Cashews
"Fusion Shaving Cartridges - With Lubrastrip, Provides Comfort",Gillette,1570.0,1334.5,https://www.bigbasket.com/media/uploads/p/l/40178577_10-gillette-fusion-shaving-cartridges-with-lubrastrip-provides-comfort.jpg,6,Beauty & Hygiene,Shaving Care
"Fusion 5 Blade Shaving Cartridges - With Lubrastrip, provides Comfort",Gillette,2150.0,1548.0,https://www.bigbasket.com/media/uploads/p/l/40178578_9-gillette-fusion-5-blade-shaving-cartridges-with-lubrastrip-provides-comfort.jpg,10,Beauty & Hygiene,Shaving Care
100% Natural Kashmiri Deluxe Walnuts Kernels,Happilo,425.0,318.75,https://www.bigbasket.com/media/uploads/p/l/40087193_6-happilo-deluxe-kashmiri-walnut-kernels.jpg,200,Gourmet & World Food,Dry Fruits & Berries
Organic - Chana Brown/Kadale Kaalu,BB Royal,139.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40098408_10-bb-royal-organic-brown-chanachanna-brown.jpg,1,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Drumstick/Moringa,Fresho,22.4,12.5,https://www.bigbasket.com/media/uploads/p/l/10000109_18-fresho-drumstickmoringa.jpg,250,Fruits & Vegetables,"Gourd, Pumpkin, Drumstick"
Wheat Dalia/Lapsi rava,BB Royal,40.0,26.0,https://www.bigbasket.com/media/uploads/p/l/10000456_10-bb-royal-wheat-brokendalia.jpg,500,"Foodgrains, Oil & Masala","Sooji, Maida & Besan"
"Organic - Moong Dal/Hesaru Bele, Unpolished",BB Royal,449.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40109378_8-bb-royal-organic-moong-dal-unpolished.jpg,2,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Organic - Moong Dal/Hesaru Bele,BB Royal,999.0,699.0,https://www.bigbasket.com/media/uploads/p/l/40203924_1-bb-royal-organic-moong-dal.jpg,5,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Peanuts/Kadalekayi - Raw,BB Royal,50.0,36.0,https://www.bigbasket.com/media/uploads/p/l/30000120_14-bb-royal-peanutsmungaphalishengdana-raw.jpg,200,"Foodgrains, Oil & Masala",Cereals & Millets
100% Durum Wheat Pasta - Spaghetti,HappyChef,155.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40112467_9-happychef-durum-wheat-pasta-spaghetti.jpg,500,Gourmet & World Food,Pastas & Spaghetti
Garlic - Organically Grown (Loose),Fresho,18.5,14.25,https://www.bigbasket.com/media/uploads/p/l/50000506_5-fresho-garlic-organically-grown.jpg,100,Fruits & Vegetables,Organic Vegetables
Pomegranate - Peeled,Fresho,314.29,251.43,https://www.bigbasket.com/media/uploads/p/l/40097808_2-fresho-pomegranate-peeled.jpg,500,Fruits & Vegetables,"Cut Fruit, Tender Coconut"
"Amaranthus - Red Cleaned, without roots",Fresho,141.56,69.5,https://www.bigbasket.com/media/uploads/p/l/40001242_16-fresho-amaranthus-red-cleaned-without-roots.jpg,1,Fruits & Vegetables,Leafy Vegetables
Organic Walnut Kernels/Akhrot,BB Royal,1099.0,649.0,https://www.bigbasket.com/media/uploads/p/l/40199569_1-bb-royal-organic-walnut-kernelsakhrot.jpg,500,"Foodgrains, Oil & Masala",Organic Dry Fruits
Organic Walnut Kernels/Akharot,BB Royal,449.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40168548_8-bb-royal-organic-walnut-kernelsakharot.jpg,200,"Foodgrains, Oil & Masala",Organic Dry Fruits
Peas/Matar - White,BB Royal,90.0,66.0,https://www.bigbasket.com/media/uploads/p/l/10000441_12-bb-royal-peasmatar-white.jpg,500,"Foodgrains, Oil & Masala",Urad & Other Dals
White Peas/Bili Batani,BB Royal,180.0,129.0,https://www.bigbasket.com/media/uploads/p/l/70001286_4-bb-royal-white-peasmatar.jpg,1,"Foodgrains, Oil & Masala",Urad & Other Dals
Baby Lotion,Himalaya Baby,170.0,122.0,https://www.bigbasket.com/media/uploads/p/l/100316308_6-himalaya-baby-baby-lotion.jpg,200,Baby Care,Baby Creams & Lotions
Beans - Cluster (Loose),Fresho,21.1,12.5,https://www.bigbasket.com/media/uploads/p/l/10000040_10-fresho-beans-cluster.jpg,250,Fruits & Vegetables,"Beans, Brinjals & Okra"
100% Natural Premium Californian Almonds,Happilo,675.0,452.25,https://www.bigbasket.com/media/uploads/p/l/40200932_3-happilo-100-natural-premium-californian-almonds-value-pack.jpg,500,Gourmet & World Food,Dry Fruits & Berries
Dynamic Leakproof Containers,Asian,172.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40210160_1-asian-dynamic-leakproof-containers.jpg,300,"Kitchen, Garden & Pets",Containers Sets
Green Peas/Ona Batani,BB Royal,150.0,71.0,https://www.bigbasket.com/media/uploads/p/l/10000424_15-bb-royal-green-peasmatar.jpg,500,"Foodgrains, Oil & Masala",Urad & Other Dals
Peas/Matar - Green,BB Royal,70.0,30.0,https://www.bigbasket.com/media/uploads/p/l/10000561_11-bb-royal-peasmatar-green.jpg,200,"Foodgrains, Oil & Masala",Urad & Other Dals
Organic - Poha Medium,BB Royal,55.0,37.0,https://www.bigbasket.com/media/uploads/p/l/40072521_15-bb-royal-organic-poha-medium.jpg,500,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
Basmati Rice/Basmati Akki - Rozana Gold,Daawat ,112.0,84.0,https://www.bigbasket.com/media/uploads/p/l/255849_5-daawat-basmati-rice-rozana-gold.jpg,1,"Foodgrains, Oil & Masala",Basmati Rice
Purifying Neem Face Wash,Himalaya,300.0,228.0,https://www.bigbasket.com/media/uploads/p/l/40018854_4-himalaya-purifying-neem-face-wash.jpg,300,Beauty & Hygiene,Face Care
Colocasia (Loose),Fresho,44.81,27.0,https://www.bigbasket.com/media/uploads/p/l/10000096_15-fresho-colocasia.jpg,500,Fruits & Vegetables,Root Vegetables
"Stunning Black Shine Shampoo - With Amla + Oil, Pearl Protein & Vitamin E, For Long Lasting Shine",Sunsilk,62.0,62.0,https://www.bigbasket.com/media/uploads/p/l/266829_6-sunsilk-stunning-black-shine-shampoo-with-amla-oil-pearl-protein-vitamin-e-for-long-lasting-shine.jpg,80,Beauty & Hygiene,Shampoo & Conditioner
Stunning Black Shine Hair Shampoo - Amla Pearl Complex,Sunsilk,300.0,276.0,https://www.bigbasket.com/media/uploads/p/l/189323_11-sunsilk-stunning-black-shine-shampoo-with-amlaoil-pearl-protein-vitamin-e-for-long-lasting-shine.jpg,360,Beauty & Hygiene,Shampoo & Conditioner
Durum Wheat Pasta - Farfalle,BORGES,250.0,125.0,https://www.bigbasket.com/media/uploads/p/l/303137_3-borges-durum-wheat-pasta-farfalle.jpg,500,Gourmet & World Food,Pastas & Spaghetti
Salt/Uppu - Crystal,AKAR,26.0,18.0,https://www.bigbasket.com/media/uploads/p/l/248005_1-akar-salt-crystal.jpg,1,"Foodgrains, Oil & Masala",Salts
"Maxfresh - Plax Pepper Mint, Alcohol Free",Colgate,150.0,114.0,https://www.bigbasket.com/media/uploads/p/l/260873_16-colgate-maxfresh-plax-pepper-mint-alcohol-free.jpg,250,Beauty & Hygiene,Mouthwash
"Mouthwash - Plax, Peppermint Fresh",Colgate,285.0,200.0,https://www.bigbasket.com/media/uploads/p/l/278990_15-colgate-mouthwash-plax-peppermint-fresh.jpg,500,Beauty & Hygiene,Mouthwash
Grand Filter Coffee,Tata Coffee,230.0,163.0,https://www.bigbasket.com/media/uploads/p/l/40176778_5-tata-coffee-grand-filter-coffee.jpg,500,Beverages,Ground Coffee
"Filter Coffee - Grand, Rich & Aromatic",Tata Coffee,37.0,35.15,https://www.bigbasket.com/media/uploads/p/l/40176780_6-tata-coffee-filter-coffee-grand-rich-aromatic.jpg,100,Beverages,Ground Coffee
Organic - Idly/Idli Rice/Akki,BB Royal,175.0,132.0,https://www.bigbasket.com/media/uploads/p/l/40091137_10-bb-royal-organic-idlyidli-rice.jpg,2,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
Alkaline Battery Power AA - Long Lasting Power,Energizer,90.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40200237_4-energizer-alkaline-battery-power-aa-long-lasting-power.jpg,2,"Kitchen, Garden & Pets",Battery & Electrical
Matic Top Load Detergent Powder,Surf Excel,540.0,393.0,https://www.bigbasket.com/media/uploads/p/l/212128_26-surf-excel-matic-top-load-detergent-powder.jpg,2,Cleaning & Household,"Detergent Powder, Liquid"
Matic Detergent Powder - Top Load,Surf Excel,830.0,810.0,https://www.bigbasket.com/media/uploads/p/l/40171081_8-surf-excel-matic-top-load-detergent-powder.jpg,4,Cleaning & Household,"Detergent Powder, Liquid"
Matic Detergent Washing Powder - Top Load,Ariel,285.0,285.0,https://www.bigbasket.com/media/uploads/p/l/40097082_9-ariel-matic-detergent-washing-powder-top-load.jpg,1,Cleaning & Household,"Detergent Powder, Liquid"
Detergent Washing Powder - Matic Top Load,Ariel,515.0,350.2,https://www.bigbasket.com/media/uploads/p/l/40097084_11-ariel-detergent-washing-powder-matic-top-load.jpg,2,Cleaning & Household,"Detergent Powder, Liquid"
Matic Top Load Detergent Washing Powder,Ariel,1225.0,1084.12,https://www.bigbasket.com/media/uploads/p/l/40106414_10-ariel-matic-top-load-detergent-washing-powder.jpg,4,Cleaning & Household,"Detergent Powder, Liquid"
Organic - Ragi Flour/Ragi Hittu,BB Royal,80.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40125922_6-bb-royal-organic-ragi-flour.jpg,1,"Foodgrains, Oil & Masala",Organic Millet & Flours
Organic Ragi Flour,BB Royal,349.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40212287_1-bb-royal-organic-ragi-flour.jpg,5,"Foodgrains, Oil & Masala",Organic Millet & Flours
Green Moong Split/Chilka//Hesaru Kaalu,BB Royal,38.0,29.0,https://www.bigbasket.com/media/uploads/p/l/60000024_9-bb-royal-green-moong-splitchilka.jpg,200,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
Green Moong - Split,BB Royal,90.0,69.0,https://www.bigbasket.com/media/uploads/p/l/10000418_15-bb-royal-moong-green-splitchilka.jpg,500,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
"Green Moong/Hesaru Kaalu - Split, Chilka",BB Royal,180.0,135.0,https://www.bigbasket.com/media/uploads/p/l/40026594_10-bb-royal-green-moong-splitchilka.jpg,1,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal"
Organic - Chana Dal/Channa Unpolished,BB Royal,141.0,110.0,https://www.bigbasket.com/media/uploads/p/l/40072468_13-bb-royal-organic-chana-dalchanna-unpolished.jpg,1,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Raisins/Ona Drakshi - Indian,BB Royal,60.0,45.0,https://www.bigbasket.com/media/uploads/p/l/10000504_12-bb-royal-raisinskishmish-indian.jpg,100,"Foodgrains, Oil & Masala",Raisins
Indian Raisins/Ona Drakshi,BB Royal,600.0,420.0,https://www.bigbasket.com/media/uploads/p/l/40053923_5-bb-royal-raisinskishmish.jpg,1,"Foodgrains, Oil & Masala",Raisins
Watermelon - Organically Grown (Loose),Fresho,68.97,45.0,https://www.bigbasket.com/media/uploads/p/l/40023482_8-fresho-watermelon-organically-grown.jpg,1,Fruits & Vegetables,Organic Fruits
Snake Gourd,Fresho,38.96,29.0,https://www.bigbasket.com/media/uploads/p/l/10000184_13-fresho-snake-gourd.jpg,1,Fruits & Vegetables,"Gourd, Pumpkin, Drumstick"
Anti-Dandruff Shampoo - Anti Hairfall,Head & shoulders,75.0,75.0,https://www.bigbasket.com/media/uploads/p/l/267873_8-head-shoulders-anti-dandruff-shampoo-anti-hairfall.jpg,72,Beauty & Hygiene,Shampoo & Conditioner
"Anti-Hairfall & Anti-Dandruff Shampoo, Upto 100% Dandruff Free",Head & shoulders,180.0,162.0,https://www.bigbasket.com/media/uploads/p/l/307916_10-head-shoulders-anti-dandruff-shampoo-anti-hairfall.jpg,180,Beauty & Hygiene,Shampoo & Conditioner
Jaggery/Bella - Kolhapuri,BB Royal,72.0,44.0,https://www.bigbasket.com/media/uploads/p/l/40097131_7-bb-royal-jaggery-kolhapuri.jpg,450,"Foodgrains, Oil & Masala",Sugar & Jaggery
All in One Mixture,Tasties,49.0,36.0,https://www.bigbasket.com/media/uploads/p/l/40115863_9-tasties-namkeen-all-in-one-mixture.jpg,150,Snacks & Branded Foods,Namkeen & Savoury Snacks
"Men Fresh Active Deodorant - Ocean Extracts, Long Lasting Freshness",Nivea,225.0,151.0,https://www.bigbasket.com/media/uploads/p/l/263799_6-nivea-fresh-active-men-deodorant-48h-long-lasting-freshness.jpg,150,Beauty & Hygiene,Men's Deodorants
Pumpkin - Organically Grown (Loose),Fresho,91.94,70.79,https://www.bigbasket.com/media/uploads/p/l/40023471_4-fresho-pumpkin-organically-grown.jpg,1,Fruits & Vegetables,Organic Vegetables
Jaggery Bucket,BB Royal,50.0,34.0,https://www.bigbasket.com/media/uploads/p/l/40211197_1-bb-royal-jaggery-bucket.jpg,500,"Foodgrains, Oil & Masala",Sugar & Jaggery
Til/Ellu - White,BB Royal,250.0,145.0,https://www.bigbasket.com/media/uploads/p/l/30009180_8-bb-royal-til-white.jpg,500,"Foodgrains, Oil & Masala",Whole Spices
"Almond Drink - Unsweetened, Dairy Free",Epigamia ,300.0,212.0,https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,1,"Bakery, Cakes & Dairy",Dairy Free (Vegan)
Baby Powder,Himalaya Baby,235.0,171.0,https://www.bigbasket.com/media/uploads/p/l/100526377_4-himalaya-baby-baby-powder.jpg,400,Baby Care,Baby Powder
"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 12-16 Pcs",Fresho,248.0,138.0,https://www.bigbasket.com/media/uploads/p/l/10000926_9-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free-12-14-pcs.jpg,500,"Eggs, Meat & Fish",Fresh Chicken
"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 6 To 9 Pcs",Fresho,138.0,99.0,https://www.bigbasket.com/media/uploads/p/l/10000927_7-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free.jpg,250,"Eggs, Meat & Fish",Fresh Chicken
"Cool Menthol Anti-Dandruff Shampoo - Cools & Energizes Scalp, Upto 100% Dandruff Free",Head & shoulders,740.0,399.5,https://www.bigbasket.com/media/uploads/p/l/215130_15-head-shoulders-anti-dandruff-shampoo-cool-menthol-energizes-scalp.jpg,650,Beauty & Hygiene,Shampoo & Conditioner
"Organic - Green Moong,Hesaru Kaalu - Whole",BB Royal,91.0,72.0,https://www.bigbasket.com/media/uploads/p/l/40072472_13-bb-royal-organic-green-moong-whole.jpg,500,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Organic - Green Moong Whole/Hesaru Kaalu,BB Royal,355.0,265.0,https://www.bigbasket.com/media/uploads/p/l/40135845_8-bb-royal-organic-green-moong-whole.jpg,2,"Foodgrains, Oil & Masala",Organic Dals & Pulses
"Organic - Green Moong/Hesaru Kaalu, Whole",BB Royal,179.0,135.0,https://www.bigbasket.com/media/uploads/p/l/40072471_15-bb-royal-organic-green-moong-whole.jpg,1,"Foodgrains, Oil & Masala",Organic Dals & Pulses
Baby Cream,Himalaya Baby,270.0,197.0,https://www.bigbasket.com/media/uploads/p/l/40017043_4-himalaya-baby-baby-cream.jpg,200,Baby Care,Baby Creams & Lotions
Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip,Head & shoulders,740.0,399.5,https://www.bigbasket.com/media/uploads/p/l/202242_9-head-shoulders-anti-dandruff-shampoo-smooth-silky-for-dry-damaged-hair.jpg,650,Beauty & Hygiene,Shampoo & Conditioner
Palakkad Red Matta Boiled Rice - Unda,BB Royal,70.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40169840_2-bb-royal-palakkad-red-matta-boiled-rice-unda.jpg,1,"Foodgrains, Oil & Masala",Boiled & Steam Rice
"Naturals Liquid Hand Wash - Orchid & Milk, Wash Away Germs",Palmolive,125.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40057728_6-palmolive-hand-wash-naturals-black-orchid-milk.jpg,250,Beauty & Hygiene,Hand Wash & Sanitizers
"Hand Wash - Orchid & Milk, Irresistible Softness, Wash Away Germs",Palmolive,199.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40195545_2-palmolive-orchid-milk-liquid-handwash-refill.jpg,750,Beauty & Hygiene,Hand Wash & Sanitizers
Anjeer/Figs/Atti Hannu,BB Popular,200.0,125.0,https://www.bigbasket.com/media/uploads/p/l/40019555_6-bb-popular-anjeer-figs.jpg,100,"Foodgrains, Oil & Masala",Other Dry Fruits
"Baby-Dry Diaper Pants - Small, 4-8 kg, Lotion with Aloe Vera",Pampers ,80.0,80.0,https://www.bigbasket.com/media/uploads/p/l/20004610_5-pampers-new-small-2-diaper-pants.jpg,2,Baby Care,Diapers
"All-Round Protection Diaper Pants - S, 4-8 kg, Anti-Rash, Ultra Absorb",Pampers ,2799.0,2799.0,https://www.bigbasket.com/media/uploads/p/l/40178127_5-pampers-diaper-pants-super-value-box-small.jpg,224,Baby Care,Diapers
Wipes - Gentle Baby,Himalaya Baby,200.0,150.0,https://www.bigbasket.com/media/uploads/p/l/20002825_6-himalaya-baby-wipes-gentle-baby.jpg,72,Baby Care,Baby Wipes
"Mutton - Curry Cut, From Whole Carcass Antibiotic Residue-Free, Growth Hormone-Free,10-15 pcs",Fresho,778.0,478.5,https://www.bigbasket.com/media/uploads/p/l/40048912_4-fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs.jpg,500,"Eggs, Meat & Fish",Fresh Mutton
"Mutton - Curry Cut, From Whole Carcass, Antibiotic Residue-Free, 28 to 34 pcs",Fresho,1458.0,797.0,https://www.bigbasket.com/media/uploads/p/l/40048913_4-fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free.jpg,1,"Eggs, Meat & Fish",Fresh Mutton
"Mutton - Curry Cut, Antibiotic Residue-Free, Growth Hormone-Free, 7 To 9 pcs",Fresho,416.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40048911_4-fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free.jpg,250,"Eggs, Meat & Fish",Fresh Mutton
"Ruby Granite Gift Set Non-Stick Cookware - Red, Dosa Tawa 26 cm + Fry Pan 24 cm + Kadai 24 cm + Glass Lid + 3 Nylon Spoon, Aluminium",Nirlon,3499.0,1129.0,https://www.bigbasket.com/media/uploads/p/l/40200077_4-nirlon-non-stick-cookware-set-with-glass-lid-nylon-spoon-granite-coating-red.jpg,7,"Kitchen, Garden & Pets",Cookware Sets
"Farm Eggs - Brown, Medium, Antibiotic Residue-Free",Fresho,90.0,63.0,https://www.bigbasket.com/media/uploads/p/l/40038379_9-fresho-farm-eggs-brown-medium-antibiotic-residue-free.jpg,6,"Eggs, Meat & Fish",Protein Eggs
New Rice/Akki - Sona Masoori,BB Popular,55.0,43.0,https://www.bigbasket.com/media/uploads/p/l/40128963_3-bb-popular-new-rice-sona-masoori.jpg,1,"Foodgrains, Oil & Masala",Raw Rice
"Men - Deodorant Roll On, Fresh Active, 48H Long Lasting Freshness",Nivea,99.0,94.05,https://www.bigbasket.com/media/uploads/p/l/40243493_1-nivea-men-deodorant-roll-on-fresh-active-48h-long-lasting-freshness.jpg,25,Beauty & Hygiene,Men's Deodorants
"Roll On Deodorant - Fresh Active, For Men",Nivea Men,199.0,159.2,https://www.bigbasket.com/media/uploads/p/l/307950_6-nivea-men-roll-on-deodorant-fresh-active-for-men.jpg,50,Beauty & Hygiene,Men's Deodorants
Oil Dispenser,GREEN KIVVI,299.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40218151_3-green-kivvi-oil-dispenser.jpg,500,"Kitchen, Garden & Pets",Glassware
Organic Brown Rice,BB Royal,95.0,74.0,https://www.bigbasket.com/media/uploads/p/l/40072466_14-bb-royal-organic-brown-rice.jpg,1,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
Organic Brown Rice/Akki,BB Royal,899.0,669.0,https://www.bigbasket.com/media/uploads/p/l/40127666_12-bb-royal-organic-brown-rice.jpg,10,"Foodgrains, Oil & Masala","Organic Rice, Other Rice"
"Steel Hook/Hanger - Self Adhesive/Stickable, BH 052",BB Home,158.0,94.08,https://www.bigbasket.com/media/uploads/p/l/1213388_2-bb-home-steel-hookhanger-self-adhesivestickable-bh-052.jpg,2,"Kitchen, Garden & Pets",Wall Hooks & Hangers
Pearl & Beauty Women Deodorant - Beautiful Underarms & 48h Protection,Nivea,225.0,153.0,https://www.bigbasket.com/media/uploads/p/l/263745_7-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,150,Beauty & Hygiene,Women's Deodorants
Strong & Long Health Shampoo,Clinic Plus,230.0,212.0,https://www.bigbasket.com/media/uploads/p/l/100090784_8-clinic-plus-strong-long-health-shampoo.jpg,340,Beauty & Hygiene,Shampoo & Conditioner
Fennel/Saunf/Sompu - Small,BB Royal,30.0,20.0,https://www.bigbasket.com/media/uploads/p/l/30000313_7-bb-royal-fennelsaunf-small.jpg,50,"Foodgrains, Oil & Masala",Whole Spices
Beetroot - Organically Grown (Loose),Fresho,35.4,27.26,https://www.bigbasket.com/media/uploads/p/l/50000464_6-fresho-beetroot-organically-grown.jpg,250,Fruits & Vegetables,Organic Vegetables
Walnut/Akhrot- Kernels,BB Royal,200.0,172.0,https://www.bigbasket.com/media/uploads/p/l/10000512_6-bb-royal-walnutakhrot-kernels-chile.jpg,100,"Foodgrains, Oil & Masala",Other Dry Fruits
Walnut/Akhrot - Kernels,BB Royal,1000.0,699.0,https://www.bigbasket.com/media/uploads/p/l/40035510_7-bb-royal-walnutakhrot-kernels-chile.jpg,500,"Foodgrains, Oil & Masala",Other Dry Fruits
Bitter Gourd - Organically Grown (Loose),Fresho,29.85,18.0,https://www.bigbasket.com/media/uploads/p/l/50000466_6-fresho-bitter-gourd-organically-grown.jpg,250,Fruits & Vegetables,Organic Vegetables
