,ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
3201,"Face Mask - Reusable, For Adults, Protects From Pollution",LIFE VITALS,129.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40228886_1-life-vitals-face-mask-reusable-for-adults-protects-from-pollution.jpg,1,Beauty & Hygiene,Face Masks & Safety Gears
3202,"Mass Gainer - For Building Muscle & Regaining Strength, Chocolate Flavour",Natures Velvet,2000.0,1060.0,https://www.bigbasket.com/media/uploads/p/l/40220589_1-natures-velvet-mass-gainer-for-building-muscle-regaining-strength-chocolate-flavour.jpg,1,Beauty & Hygiene,Supplements & Proteins
3203,"Melatonin 5mg Softgels - Regulates Sleep Cycle, Relaxation",Natures Velvet,900.0,558.0,https://www.bigbasket.com/media/uploads/p/l/40115048_2-natures-velvet-melatonin-5mg-softgels-regulates-sleep-cycle-relaxation.jpg,60,Beauty & Hygiene,Supplements & Proteins
3204,"Aura - Perfume Body Spray, Long-lasting Fragrance",Armaf,349.0,209.4,https://www.bigbasket.com/media/uploads/p/l/40254749_2-armaf-armaf-aura-perfume-body-spray-200ml.jpg,200,Beauty & Hygiene,Men's Deodorants
3205,Mega Glo Blushlighter,Wet N Wild,699.0,419.4,https://www.bigbasket.com/media/uploads/p/l/40222361_1-wet-n-wild-mega-glo-blushlighter.jpg,10,Beauty & Hygiene,Face
3206,"Vitamin C Skin Brightening Face Wash - Deep Cleanses, Refreshes & Brightens",Lotus Botanicals,475.0,308.75,https://www.bigbasket.com/media/uploads/p/l/40234262_1-lotus-botanicals-vitamin-c-skin-brightening-face-wash-deep-cleanses-refreshes-brightens.jpg,180,Beauty & Hygiene,Face Care
3207,Flour Tortillas,Old El Paso,595.0,446.25,https://www.bigbasket.com/media/uploads/p/l/40002574_2-old-el-paso-tortillas-regular.jpg,326,Gourmet & World Food,Nachos & Chips
3208,"Hairfall Shield Shampoo - With Shikakai, For Shiny & Strong Hair",Karthika,475.0,308.75,https://www.bigbasket.com/media/uploads/p/l/40232980_1-karthika-hairfall-shield-shampoo-with-shikakai-for-shiny-strong-hair.jpg,650,Beauty & Hygiene,Shampoo & Conditioner
3209,Kitchen Multiutility Plastic Tray No. 1 - Pink,Princeware,142.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40135074_4-princeware-kitchen-multiutility-plastic-tray-no-1-pink.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
3210,Kitchen Multiutility Plastic Tray No. 1 - Mango Yellow,Princeware,142.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40135075_4-princeware-kitchen-multiutility-plastic-tray-no-1-mango-yellow.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
3211,Pet Plastic Water Bottle - Blue,Princeware,383.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40135091_3-princeware-pet-plastic-water-bottle-blue-victoria.jpg,975,"Kitchen, Garden & Pets",Water & Fridge Bottles
3212,"Pet Plastic Water Bottle - Pink, Victoria",Princeware,383.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40135092_3-princeware-pet-plastic-water-bottle-pink-victoria.jpg,975,"Kitchen, Garden & Pets",Water & Fridge Bottles
3213,"Pet Plastic Water Bottle - Violet, Victoria",Princeware,383.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40135093_3-princeware-pet-plastic-water-bottle-violet-victoria.jpg,975,"Kitchen, Garden & Pets",Water & Fridge Bottles
3214,"Pet Plastic Water Bottle - Pink, Aster, L3022X6 PK",Princeware,410.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40135106_3-princeware-pet-plastic-water-bottle-pink-aster-l3022x6-pk.jpg,975,"Kitchen, Garden & Pets",Water & Fridge Bottles
3215,"Plastic Dustbin / Garbage Bin - Big, Multicolour, Deluxe",Princeware,237.0,129.0,https://www.bigbasket.com/media/uploads/p/l/40135111_4-princeware-plastic-dustbin-garbage-bin-big-multicolour-deluxe.jpg,9,Cleaning & Household,Dustbins
3216,"Lunch Pack - Container, Assorted Colour, Food Hub",SKI,599.0,449.0,https://www.bigbasket.com/media/uploads/p/l/40125309_1-ski-lunch-pack-container-assorted-colour-food-hub.jpg,500,"Kitchen, Garden & Pets",Lunch Boxes
3217,Designer Face Printed Cupcake Moulds- Brown BB 155 (Brown),DP,290.0,127.6,https://www.bigbasket.com/media/uploads/p/l/40133741_1-dp-designer-face-printed-cupcake-moulds-brown-bb-155-brown.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
3218,Metallic Cake/Muffin Mould For Baking Heart Shaped - Black BB 635,DP,199.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40133749_1-dp-metallic-cakemuffin-mould-for-baking-heart-shaped-black-bb-635.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
3219,"Silicone Cake/Bowl Size Measuring Mat - BB 142, Assorted",DP,539.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40133755_1-dp-silicone-cakebowl-size-measuring-mat-bb-142-assorted.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
3220,"Rolling Pin/Belan - Small, Silicon Rubber, Assorted",DP,269.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40133763_3-dp-rolling-pinbelan-small-silicon-rubber-assorted.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
3221,"GLO 12 Watt LED Bulb - Energy Saving, Provides White, Cool Day Light",GM,245.0,159.0,https://www.bigbasket.com/media/uploads/p/l/40242130_1-gm-glo-12-watt-led-bulb-energy-saving-provides-white-cool-day-light.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
3222,Peppermint Essential Oil,The Beauty Co.,395.0,256.75,https://www.bigbasket.com/media/uploads/p/l/40178499_6-the-beauty-co-peppermint-essential-oil.jpg,15,Beauty & Hygiene,Aromatherapy
3223,"Gel Lacquer - Chrome, Zero-chip, Heavily Pigmented",Nugel,99.0,74.25,https://www.bigbasket.com/media/uploads/p/l/40258645_2-nugel-gel-lacquer-chrome-zero-chip-heavily-pigmented.jpg,13,Beauty & Hygiene,Nails
3224,"Black Tea - Bodh, Second Flush",Teamonk,200.0,120.0,https://www.bigbasket.com/media/uploads/p/l/40124581_2-teamonk-black-tea-bodh-second-flush.jpg,10,Beverages,Tea Bags
3225,"Magnum - Blue Green A9, Perfume Body Spray, Long-last Stay",Armaf,499.0,299.4,https://www.bigbasket.com/media/uploads/p/l/40254767_2-armaf-armaf-magnum-body-spray-blue-green-a9-w-250ml.jpg,250,Beauty & Hygiene,Women's Deodorants
3226,Basil,HappyChef,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40202140_4-happychef-basil.jpg,25,"Foodgrains, Oil & Masala",Herbs & Seasoning
3227,"Peanut Butter Smooth - Rich In Protein, No Cholesterol & Gluten-Free",Omnisun,199.0,129.35,https://www.bigbasket.com/media/uploads/p/l/40233367_1-omnisun-peanut-butter-smooth-rich-in-protein-no-cholesterol-gluten-free.jpg,400,Gourmet & World Food,"Chocolate, Peanut Spread"
3228,"Natural Peanut Butter  Crunchy - No Cholesterol, Rich In Fibre & Protein",Omnisun,229.0,148.85,https://www.bigbasket.com/media/uploads/p/l/40233370_1-omnisun-natural-peanut-butter-crunchy-no-cholesterol-rich-in-fibre-protein.jpg,400,Gourmet & World Food,"Chocolate, Peanut Spread"
3229,Versatile Stain Remover - Gets Rid Of Tough Marks,Oxiclean,800.0,600.0,https://www.bigbasket.com/media/uploads/p/l/40242249_1-oxiclean-versatile-stain-remover-gets-rid-of-tough-marks.jpg,800,Cleaning & Household,"Fabric Pre, Post Wash"
3230,Ice Cream Bowl,Deli,599.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40202193_1-deli-ice-cream-bowl.jpg,120,"Kitchen, Garden & Pets",Glassware
3231,Kerala Rice Namkeen Murukku - Crispy,Tasties Origins,125.0,69.0,https://www.bigbasket.com/media/uploads/p/l/40229614_2-tasties-origins-origins-namkeen-rice-murukku.jpg,150,Snacks & Branded Foods,Namkeen & Savoury Snacks
3232,"Water/Juice/Glass - Emerald Yellow, Expression",Ocean,1416.0,929.0,https://www.bigbasket.com/media/uploads/p/l/40129658_2-ocean-waterjuiceglass-emerald-yellow-expression.jpg,370,"Kitchen, Garden & Pets",Glassware
3233,Water Juice Glass Set - Salsa Hi Ball,Ocean,1040.0,729.0,https://www.bigbasket.com/media/uploads/p/l/40086474_6-ocean-water-juice-glass-set-salsa-hi-ball.jpg,355,"Kitchen, Garden & Pets",Glassware
3234,Shot Glass - Plaza Shot,Ocean,1134.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40034259_7-ocean-shot-glass-plaza-shot.jpg,55,"Kitchen, Garden & Pets",Glassware
3235,"Wonder Pullups Diaper - Super Soft Feel, Wetness Indicator, Small, 4-7 kg",Super Cute's,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40238806_3-super-cutes-wonder-pullups-diaper-super-soft-feel-wetness-indicator-small-4-7-kg.jpg,40,Baby Care,Diapers
3236,"Setz Makeup Mist Setting Spray - Soft Focus Effect, For Long Lasting & Glowing Finish",CAL Losangeles,550.0,385.0,https://www.bigbasket.com/media/uploads/p/l/40246748_1-cal-losangeles-setz-makeup-mist-setting-spray-imparts-longevity-glowing-finish-after-makeup.jpg,100,Beauty & Hygiene,Face
3237,"Perfect Lips Balm - Overnight Moisturizer For Lip Care, Boosts Collagen, Nourishing, Banana Flavour",Miracleherbsindia,485.0,339.5,https://www.bigbasket.com/media/uploads/p/l/40246749_1-miracleherbsindia-perfect-lips-balm-overnight-moisturizer-for-lip-care-boosts-collagen-nourishing-banana-flavour.jpg,8,Beauty & Hygiene,Lip Care
3238,"Perfect Lips Balm & Exfoliator - Organic, Moisturizer For Chapped Lips, Mint Flavour",Miracleherbsindia,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40246750_1-miracleherbsindia-perfect-lips-balm-exfoliator-organic-moisturizer-for-chapped-lips-mint-flavour.jpg,15,Beauty & Hygiene,Lip Care
3239,"Radiance Face Treatment Oil - Multivitamin Complex, Plant Extracts, Skin Brightening, Anti-Ageing, Reduces Wrinkle",Miracleherbsindia,2250.0,1575.0,https://www.bigbasket.com/media/uploads/p/l/40246751_1-miracleherbsindia-radiance-face-treatment-oil-multivitamin-complex-plant-extracts-skin-brightening-anti-ageing-reduces-wrinkle.jpg,30,Beauty & Hygiene,Body Care
3240,"Ageless Face Treatment Oil -  Multivitamin Complex With Plant Extracts, All Skin Types",Miracleherbsindia,2250.0,1575.0,https://www.bigbasket.com/media/uploads/p/l/40246752_1-miracleherbsindia-ageless-face-treatment-oil-multivitamin-complex-with-plant-extracts-all-skin-types.jpg,30,Beauty & Hygiene,Body Care
3241,"The Beauty Water Face Toner - Rose & Cucumber, Alcohol Free, Balancing & Hydrating",Miracleherbsindia,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40246753_1-miracleherbsindia-the-beauty-water-face-toner-rose-cucumber-alcohol-free-balancing-hydrating.jpg,100,Beauty & Hygiene,Face Care
3242,"The Beauty Water Face Toner -  Multi Vitamin Essence, Alcohol Free, For Brightened & Radiant Skin",Miracleherbsindia,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40246754_1-miracleherbsindia-the-beauty-water-face-toner-multi-vitamin-essence-alcohol-free-for-brightened-radiant-skin.jpg,100,Beauty & Hygiene,Face Care
3243,"The Beauty Water Face Toner - Rice Water & Aloe , Alcohol Free, Anti Aging & Hydrating",Miracleherbsindia,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40246755_1-miracleherbsindia-the-beauty-water-face-toner-rice-water-aloe-alcohol-free-anti-aging-hydrating.jpg,100,Beauty & Hygiene,Face Care
3244,"Sun & Pollution Defence Body Lotion - Red Raspberry & Avocado, No Parabens",Naturali,399.0,259.35,https://www.bigbasket.com/media/uploads/p/l/40237372_1-naturali-sun-pollution-defence-body-lotion-red-raspberry-avocado-no-parabens.jpg,400,Beauty & Hygiene,Body Care
3245,Silicon Chocolate Baking Mould - Orange,DP,249.0,94.62,https://www.bigbasket.com/media/uploads/p/l/40160880_1-dp-silicon-chocolate-baking-mould-orange.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
3246,Mandir Bell With Wooden Stand - White,Frestol,699.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40178146_4-frestol-mandir-bell-with-wooden-stand-white.jpg,1,Cleaning & Household,Other Pooja Needs
3247,"Veg Hakka Noodles - Authentic Chinese, Hygienic & Non Sticky",HAPPY PANDA,95.0,95.0,https://www.bigbasket.com/media/uploads/p/l/40261231_2-happy-panda-veg-hakka-noodles-authentic-chinese-hygienic-non-sticky.jpg,450,Snacks & Branded Foods,Hakka Noodles
3248,Vegan Protein Peanut Butter Extra Crunchy 925g,Saffola Fittify,449.0,336.75,https://www.bigbasket.com/media/uploads/p/l/40258199_1-saffola-fittify-vegan-protein-peanut-butter-extra-crunchy-protein-rich-high-in-fibre.jpg,925,Beauty & Hygiene,Supplements & Proteins
3249,Plant Protein Peanut Butter Extra Crunchy 925g,Saffola Fittify,455.0,341.25,https://www.bigbasket.com/media/uploads/p/l/40258200_1-saffola-fittify-plant-protein-peanut-butter-extra-crunchy-protein-rich-high-in-fibre.jpg,925,Beauty & Hygiene,Supplements & Proteins
3250,Whey Protein Peanut Butter Unsweetened Extra Crunchy 925g,Saffola Fittify,650.0,487.5,https://www.bigbasket.com/media/uploads/p/l/40258201_1-saffola-fittify-whey-protein-peanut-butter-unsweetened-extra-crunchy-protein-rich-high-in-fibre.jpg,925,Beauty & Hygiene,Supplements & Proteins
3251,Vegan Protein Peanut Butter Super Creamy 925g,Saffola Fittify,449.0,336.75,https://www.bigbasket.com/media/uploads/p/l/40258206_1-saffola-fittify-vegan-protein-peanut-butter-super-creamy-protein-rich-high-in-fibre.jpg,925,Beauty & Hygiene,Supplements & Proteins
3252,Original Peanut Butter With Omage-3 Extra Crunchy 340g,Saffola Fittify,220.0,165.0,https://www.bigbasket.com/media/uploads/p/l/40258211_1-saffola-fittify-original-peanut-butter-with-omage-3-extra-crunchy-protein-rich-high-in-fibre.jpg,340,Beauty & Hygiene,Supplements & Proteins
3253,Tasty Peanut Butter Dark Chocolaty Super Creamy 340g,Saffola Fittify,220.0,165.0,https://www.bigbasket.com/media/uploads/p/l/40258216_1-saffola-fittify-tasty-peanut-butter-dark-chocolaty-super-creamy-protein-rich-high-in-fibre.jpg,340,Beauty & Hygiene,Supplements & Proteins
3254,Whey Protein Peanut Butter Dark Chocolaty Super Creamy 340g,Saffola Fittify,275.0,206.25,https://www.bigbasket.com/media/uploads/p/l/40258217_1-saffola-fittify-whey-protein-peanut-butter-dark-chocolaty-super-creamy-protein-rich-high-in-fibre.jpg,340,Beauty & Hygiene,Supplements & Proteins
3255,Tasty Peanut Butter Dark Chocolaty Extra Crunchy 200g,Saffola Fittify,175.0,131.25,https://www.bigbasket.com/media/uploads/p/l/40258223_1-saffola-fittify-tasty-peanut-butter-dark-chocolaty-extra-crunchy-protein-rich-high-in-fibre.jpg,200,Beauty & Hygiene,Supplements & Proteins
3256,Whey Protein Peanut Butter Unsweetened Extra Crunchy 200g,Saffola Fittify,199.0,149.25,https://www.bigbasket.com/media/uploads/p/l/40258229_1-saffola-fittify-whey-protein-peanut-butter-unsweetened-extra-crunchy-protein-rich-high-in-fibre.jpg,200,Beauty & Hygiene,Supplements & Proteins
3257,Infallible Pro-Spray & Set Makeup Extender Setting Spray,Loreal Paris,999.0,749.25,https://www.bigbasket.com/media/uploads/p/l/40199313_1-loreal-paris-infallible-pro-spray-set-makeup-extender-setting-spray.jpg,100,Beauty & Hygiene,Face
3258,"False Lash Superstar Mascara - Lash-Lifting Top-coat, Lengthening & Volumising Fibres",Loreal Paris,1099.0,824.25,https://www.bigbasket.com/media/uploads/p/l/40261540_2-loreal-paris-loreal-paris-false-lash-superstar-mascara.jpg,13,Beauty & Hygiene,Eyes
3259,True Match Super Blendable Liquid Foundation - Perfectly Matches,Loreal Paris,999.0,649.35,https://www.bigbasket.com/media/uploads/p/l/40261550_2-loreal-paris-loreal-paris-true-match-super-blendable-liquid-foundation-cocoa-10n-30ml.jpg,30,Beauty & Hygiene,Face
3260,Popped Potato Chips - Salt Trippin,tagz,60.0,48.0,https://www.bigbasket.com/media/uploads/p/l/40188440_3-tagz-popped-potato-chips-salt-trippin.jpg,42,Snacks & Branded Foods,Chips & Corn Snacks
3261,Green 100% Natural Made From Stevia,Sugar free,170.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40188094_4-sugar-free-green-100-natural-made-from-stevia.jpg,200,"Foodgrains, Oil & Masala",Sugarfree Sweeteners
3262,"Borosilicate Glass Water Bottle - Red, Durable, Leak Proof, Multi-Utility Sleek & Stylish Exterior",Renberg,525.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40255064_1-renberg-borosilicate-glass-water-bottle-red-durable-leak-proof-multi-utility-sleek-stylish-exterior.jpg,390,"Kitchen, Garden & Pets",Water & Fridge Bottles
3263,"Borosilicate Glass Water Bottle - Blue, Durable, Leak Proof, Multi-Utility Sleek & Stylish Exterior",Renberg,525.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40255065_1-renberg-borosilicate-glass-water-bottle-blue-durable-leak-proof-multi-utility-sleek-stylish-exterior.jpg,390,"Kitchen, Garden & Pets",Water & Fridge Bottles
3264,"Borosilicate Glass Water Bottle - Yellow, Durable, Leak Proof, Multi-Utility Sleek & Stylish Exterior,",Renberg,525.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40255066_1-renberg-borosilicate-glass-water-bottle-yellow-durable-leak-proof-multi-utility-sleek-stylish-exterior.jpg,390,"Kitchen, Garden & Pets",Water & Fridge Bottles
3265,"Borosilicate Glass Water Bottle - Red, Durable, Leak Proof, Multi-Utility Sleek & Stylish Exterior,",Renberg,695.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40255067_1-renberg-borosilicate-glass-water-bottle-red-durable-leak-proof-multi-utility-sleek-stylish-exterior.jpg,550,"Kitchen, Garden & Pets",Water & Fridge Bottles
3266,"Borosilicate Glass Water Bottle - Blue, Durable, Leak Proof, Multi-Utility, Sleek & Stylish",Renberg,695.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40255068_1-renberg-borosilicate-glass-water-bottle-blue-durable-leak-proof-multi-utility-sleek-stylish.jpg,550,"Kitchen, Garden & Pets",Water & Fridge Bottles
3267,"Borosilicate Glass Water Bottle - Durable, Leakproof, Dishwasher Safe, Red",Bergner,525.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40254257_1-bergner-borosilicate-glass-water-bottle-durable-leakproof-dishwasher-safe-red.jpg,390,"Kitchen, Garden & Pets",Water & Fridge Bottles
3268,"Borosilicate Glass Water Bottle - Durable, Leakproof, Dishwasher Safe, Blue",Renberg,645.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40254259_1-renberg-borosilicate-glass-water-bottle-durable-leakproof-dishwasher-safe-blue.jpg,550,"Kitchen, Garden & Pets",Water & Fridge Bottles
3269,"Glow & Shine Turmeric Chewstix For Dogs & Cats - With Fish Oil, Grape Seed & Pumpkin Extract",BARK OUT LOUD,500.0,375.0,https://www.bigbasket.com/media/uploads/p/l/40257266_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,100,"Kitchen, Garden & Pets",Pet Meals & Treats
3270,"Immunity Chewstix With Multivitamins, Omega, Zinc & Fresh Chicken For Dog & Cat",BARK OUT LOUD,500.0,375.0,https://www.bigbasket.com/media/uploads/p/l/40257267_1-bark-out-loud-ilunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,100,"Kitchen, Garden & Pets",Pet Meals & Treats
3271,"Fabric Conditioner - Fresh Cotton, Lily & Vanilla, Fresh Fragrance, Softens Clothes",Koparo Clean,2499.0,1874.25,https://www.bigbasket.com/media/uploads/p/l/40261872_1-koparo-clean-fabric-conditioner-fresh-cotton-lily-vanilla-fresh-fragrance-softens-clothes.jpg,5,Cleaning & Household,"Fabric Pre, Post Wash"
3272,"Laundry Detergent Liquid - Fresh Cotton, Lily & Vanilla, Removes Tough Stains",Koparo Clean,3499.0,2274.35,https://www.bigbasket.com/media/uploads/p/l/40261873_1-koparo-clean-laundry-detergent-liquid-fresh-cotton-lily-vanilla-removes-tough-stains.jpg,5,Cleaning & Household,"Detergent Powder, Liquid"
3273,Colour Dew Nail Enamel,Lotus Makeup,130.0,97.5,https://www.bigbasket.com/media/uploads/p/l/40052272_4-lotus-makeup-colour-dew-nail-enamel.jpg,7,Beauty & Hygiene,Nails
3274,Fairy Oil,Aroma Magic ,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40136783_3-aroma-magic-fairy-oil.jpg,20,Beauty & Hygiene,Aromatherapy
3275,"Anti Pigmentation Glossy Pack - Fades Blemishes & Dark Circles, All Skin Types, No Parabens, Harsh Chemicals & Alcohol",Aroma Magic ,795.0,596.25,https://www.bigbasket.com/media/uploads/p/l/40051383_4-aroma-magic-anti-pigmentation-glossy-pack-fades-blemishes-dark-circles.jpg,200,Beauty & Hygiene,Face Care
3276,Sensitive Skin Oil,Aroma Magic ,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40051405_4-aroma-magic-sensitive-skin-oil.jpg,20,Beauty & Hygiene,Face Care
3277,Anti Acne Serum,Aroma Magic ,750.0,525.0,https://www.bigbasket.com/media/uploads/p/l/40136786_2-aroma-magic-anti-acne-serum.jpg,30,Beauty & Hygiene,Face Care
